NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	198	182		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP	196	131		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN	196	158		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	197	129		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_DN	198	157		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP	199	156		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN	199	164		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_UP	198	154		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN	200	168		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP	200	146		
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_DN	199	149		
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP	199	145		
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN	200	175		
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_UP	193	140		
GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN	196	153		
GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP	198	165		
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN	194	142		
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP	198	174		
GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN	199	166		
GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP	197	158		
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_DN	198	150		
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP	199	174		
GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN	198	156		
GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP	195	155		
GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_DN	200	148		
GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP	199	181		
GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN	200	186		
GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_UP	199	148		
GSE29949_MICROGLIA_VS_DC_BRAIN_DN	199	149		
GSE29949_MICROGLIA_VS_DC_BRAIN_UP	199	169		
GSE30083_SP1_VS_SP2_THYMOCYTE_DN	200	154		
GSE30083_SP1_VS_SP2_THYMOCYTE_UP	200	157		
GSE30083_SP1_VS_SP3_THYMOCYTE_DN	200	170		
GSE30083_SP1_VS_SP3_THYMOCYTE_UP	199	165		
GSE30083_SP1_VS_SP4_THYMOCYTE_DN	200	183		
GSE30083_SP1_VS_SP4_THYMOCYTE_UP	200	166		
GSE30083_SP2_VS_SP3_THYMOCYTE_DN	200	151		
GSE30083_SP2_VS_SP3_THYMOCYTE_UP	199	157		
GSE30083_SP2_VS_SP4_THYMOCYTE_DN	200	175		
GSE30083_SP2_VS_SP4_THYMOCYTE_UP	200	162		
GSE30083_SP3_VS_SP4_THYMOCYTE_DN	200	175		
GSE30083_SP3_VS_SP4_THYMOCYTE_UP	200	156		
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	198	161		
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP	199	161		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	200	170		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP	200	171		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_DN	200	168		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP	200	171		
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN	200	175		
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	200	170		
GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN	200	176		
GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_UP	200	174		
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN	200	168		
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP	199	170		
GSE3039_B2_VS_B1_BCELL_DN	200	166		
GSE3039_B2_VS_B1_BCELL_UP	199	176		
GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_DN	200	158		
GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_UP	200	178		
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN	200	176		
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_UP	200	167		
GSE3039_CD4_TCELL_VS_B1_BCELL_DN	200	161		
GSE3039_CD4_TCELL_VS_B1_BCELL_UP	200	168		
GSE3039_CD4_TCELL_VS_B2_BCELL_DN	200	167		
GSE3039_CD4_TCELL_VS_B2_BCELL_UP	200	170		
GSE3039_CD4_TCELL_VS_NKT_CELL_DN	200	181		
GSE3039_CD4_TCELL_VS_NKT_CELL_UP	200	170		
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN	200	165		
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	200	177		
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN	200	171		
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_UP	200	170		
GSE3039_NKT_CELL_VS_B1_BCELL_DN	200	169		
GSE3039_NKT_CELL_VS_B1_BCELL_UP	199	163		
GSE3039_NKT_CELL_VS_B2_BCELL_DN	200	159		
GSE3039_NKT_CELL_VS_B2_BCELL_UP	200	174		
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	200	184		
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP	200	171		
GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN	200	177		
GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_UP	200	165		
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_DN	200	163		
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP	200	171		
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_DN	200	153		
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP	198	175		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN	193	138		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP	195	149		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_DN	200	156		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_UP	200	165		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN	199	170		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP	195	172		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_DN	199	177		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_UP	200	167		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN	199	168		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP	196	173		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN	196	156		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP	196	174		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN	198	173		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP	200	171		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_DN	197	165		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_UP	199	170		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN	199	174		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_UP	200	169		
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_DN	199	166		
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP	200	179		
GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN	200	173		
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	200	171		
GSE31082_DN_VS_CD8_SP_THYMOCYTE_DN	200	169		
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	200	173		
GSE31082_DN_VS_DP_THYMOCYTE_DN	200	176		
GSE31082_DN_VS_DP_THYMOCYTE_UP	200	175		
GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN	199	168		
GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP	199	164		
GSE31082_DP_VS_CD8_SP_THYMOCYTE_DN	200	177		
GSE31082_DP_VS_CD8_SP_THYMOCYTE_UP	200	173		
GSE31622_WT_VS_KLF3_KO_BCELL_DN	200	162		
GSE31622_WT_VS_KLF3_KO_BCELL_UP	200	162		
GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_DN	200	174		
GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_UP	200	158		
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN	200	167		
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP	200	172		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_DN	199	167		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_UP	200	153		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN	198	163		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_UP	193	121		
GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_DN	200	145		
GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_UP	200	166		
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_DN	200	173		
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP	200	164		
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_DN	200	164		
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP	200	156		
GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_DN	200	149		
GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_UP	200	145		
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN	200	165		
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_UP	200	181		
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN	200	175		
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP	200	171		
GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_DN	200	169		
GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP	200	161		
GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_DN	200	170		
GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP	200	169		
GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_DN	154	125		
GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_UP	186	167		
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	173	153		
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP	175	159		
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	156	119		
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP	155	128		
GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_DN	200	164		
GSE32423_CTRL_VS_IL4_MEMORY_CD8_TCELL_UP	200	162		
GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_DN	200	159		
GSE32423_CTRL_VS_IL7_IL4_MEMORY_CD8_TCELL_UP	200	185		
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN	198	148		
GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_UP	198	144		
GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_DN	200	161		
GSE32423_IL7_VS_IL4_MEMORY_CD8_TCELL_UP	200	168		
GSE32423_IL7_VS_IL7_IL4_MEMORY_CD8_TCELL_DN	199	159		
GSE32423_IL7_VS_IL7_IL4_MEMORY_CD8_TCELL_UP	200	176		
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_DN	200	178		
GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP	199	140		
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_DN	200	172		
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_DN	200	173		
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_DN	200	175		
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_IL4_UP	198	142		
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_IL7_UP	200	156		
GSE32423_MEMORY_VS_NAIVE_CD8_TCELL_UP	200	154		
GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	200	158		
GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP	200	172		
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_DN	197	177		
GSE32533_WT_VS_MIR17_KO_ACT_CD4_TCELL_UP	200	167		
GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	200	157		
GSE32533_WT_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP	199	166		
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_DN	179	163		
GSE32901_NAIVE_VS_TH17_ENRICHED_CD4_TCELL_UP	154	125		
GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN	125	96		
GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_UP	172	150		
GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN	170	150		
GSE32901_NAIVE_VS_TH1_CD4_TCELL_UP	131	105		
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN	174	152		
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_UP	128	98		
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_DN	156	123		
GSE32901_TH1_VS_TH17_ENRICHED_CD4_TCELL_UP	174	148		
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_DN	124	97		
GSE32901_TH1_VS_TH17_NEG_CD4_TCELL_UP	131	106		
GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	200	174		
GSE32986_CURDLAN_HIGHDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	199	172		
GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_DN	200	173		
GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	200	170		
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	198	166		
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	200	182		
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	199	139		
GSE32986_GMCSF_AND_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	199	177		
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	198	151		
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	200	171		
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	197	156		
GSE32986_GMCSF_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	200	169		
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_DN	200	175		
GSE32986_UNSTIM_VS_CURDLAN_HIGHDOSE_STIM_DC_UP	200	181		
GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_DN	200	171		
GSE32986_UNSTIM_VS_CURDLAN_LOWDOSE_STIM_DC_UP	200	178		
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN	199	165		
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP	200	172		
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	200	173		
GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_UP	199	186		
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_DN	199	169		
GSE32986_UNSTIM_VS_GMCSF_STIM_DC_UP	199	163		
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_DN	200	133		
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	200	177		
GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN	200	180		
GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_UP	199	160		
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_DN	199	168		
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_HET_MACROPHAGE_UP	198	165		
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_DN	200	175		
GSE33162_UNTREATED_VS_4H_LPS_STIM_HDAC3_KO_MACROPHAGE_UP	200	173		
GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_DN	199	157		
GSE33292_DN3_THYMOCYTE_VS_TCELL_LYMPHOMA_FROM_TCF1_KO_UP	173	145		
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_DN	148	113		
GSE33292_DN3_THYMOCYTE_VS_TCF1_KO_TCELL_LYMPHOMA_UP	199	162		
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_DN	199	177		
GSE33292_WT_VS_TCF1_KO_DN3_THYMOCYTE_UP	199	175		
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN	200	172		
GSE33374_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP	199	153		
GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_DN	200	163		
GSE3337_4H_VS_16H_IFNG_IN_CD8POS_DC_UP	200	181		
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_DN	200	171		
GSE3337_CTRL_VS_16H_IFNG_IN_CD8POS_DC_UP	200	166		
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_DN	200	163		
GSE3337_CTRL_VS_4H_IFNG_IN_CD8POS_DC_UP	200	171		
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_DN	200	166		
GSE33424_CD161_HIGH_VS_INT_CD8_TCELL_UP	200	180		
GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_DN	199	169		
GSE33424_CD161_HIGH_VS_NEG_CD8_TCELL_UP	200	175		
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_DN	200	174		
GSE33424_CD161_INT_VS_NEG_CD8_TCELL_UP	200	167		
GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_DN	200	174		
GSE33425_CD161_HIGH_VS_INT_CD8_TCELL_UP	200	181		
GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_DN	200	171		
GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP	199	171		
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_DN	200	184		
GSE33425_CD161_INT_VS_NEG_CD8_TCELL_UP	200	178		
GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_DN	200	173		
GSE33425_CD8_ALPHAALPHA_VS_ALPHABETA_CD161_HIGH_TCELL_UP	200	180		
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN	199	156		
GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_UP	199	154		
GSE339_CD4POS_VS_CD4CD8DN_DC_DN	200	176		
GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	200	162		
GSE339_CD4POS_VS_CD4CD8DN_DC_IN_CULTURE_UP	200	160		
GSE339_CD4POS_VS_CD4CD8DN_DC_UP	200	166		
GSE339_CD4POS_VS_CD8POS_DC_DN	200	174		
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_DN	200	167		
GSE339_CD4POS_VS_CD8POS_DC_IN_CULTURE_UP	200	170		
GSE339_CD4POS_VS_CD8POS_DC_UP	200	181		
GSE339_CD8POS_VS_CD4CD8DN_DC_DN	200	173		
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_DN	200	172		
GSE339_CD8POS_VS_CD4CD8DN_DC_IN_CULTURE_UP	200	173		
GSE339_CD8POS_VS_CD4CD8DN_DC_UP	200	169		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_DN	200	165		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4CD8DN_DC_UP	200	178		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_DN	200	171		
GSE339_EX_VIVO_VS_IN_CULTURE_CD4POS_DC_UP	200	174		
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_DN	200	175		
GSE339_EX_VIVO_VS_IN_CULTURE_CD8POS_DC_UP	200	166		
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	200	181		
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_UP	200	173		
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_DN	200	175		
GSE34006_UNTREATED_VS_A2AR_AGONIST_TREATED_TREG_UP	200	176		
GSE34006_WT_VS_A2AR_KO_TREG_DN	200	162		
GSE34006_WT_VS_A2AR_KO_TREG_UP	200	162		
GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_DN	194	144		
GSE3400_UNTREATED_VS_IFNB_TREATED_MEF_UP	194	165		
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	196	164		
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	191	135		
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	200	151		
GSE34156_NOD2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP	196	155		
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	196	158		
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	191	139		
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	197	163		
GSE34156_NOD2_LIGAND_VS_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP	200	175		
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_DN	200	161		
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_24H_TREATED_MONOCYTE_UP	197	165		
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	185	126		
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_UP	200	160		
GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	182	110		
GSE34156_UNTREATED_VS_24H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	194	148		
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_DN	200	173		
GSE34156_UNTREATED_VS_24H_NOD2_LIGAND_TREATED_MONOCYTE_UP	191	127		
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	196	161		
GSE34156_UNTREATED_VS_24H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	196	141		
GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	160	133		
GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	189	130		
GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_DN	177	161		
GSE34156_UNTREATED_VS_6H_NOD2_LIGAND_TREATED_MONOCYTE_UP	168	147		
GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_DN	175	151		
GSE34156_UNTREATED_VS_6H_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP	197	174		
GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_DN	199	165		
GSE34179_THPOK_KO_VS_WT_VA14I_NKTCELL_UP	200	162		
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_DN	200	168		
GSE34205_HEALTHY_VS_FLU_INF_INFANT_PBMC_UP	198	178		
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_DN	200	166		
GSE34205_HEALTHY_VS_RSV_INF_INFANT_PBMC_UP	194	166		
GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_DN	195	164		
GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_UP	194	139		
GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_DN	137	119		
GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_UP	136	102		
GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_DN	200	172		
GSE34392_ST2_KO_VS_WT_DAY8_LCMV_EFFECTOR_CD8_TCELL_UP	200	178		
GSE34515_CD16_NEG_MONOCYTE_VS_DC_DN	200	161		
