	baseMean	log2FoldChange	lfcSE	pvalue	padj	symbol
TM9SF3	2401.55550156507	-0.179379497142366	0.0933013669847387	0.0314357288060734	0.141236848044926	TM9SF3
ZDHHC16	147.244645121776	0.1889167651263	0.121793838649432	0.0584266659042411	0.205105006599966	ZDHHC16
MMP21	6.66443853834657	-0.0731646584023239	0.206158110727823	0.423781224167826	NA	MMP21
PPP2R2D	1017.8901526243	-0.195553416365659	0.0787690020392684	0.00719745234322338	0.057743397151638	PPP2R2D
CASC2	2.5645912535552	-0.0230495227119694	0.208379610548224	0.786631011569972	NA	CASC2
AL390763.2	48.8851387175203	0.025308013194921	0.203228551071809	0.777896095630261	0.888932488516107	AL390763.2
WDR11	1434.90196330791	0.0479106018185479	0.116745371853139	0.622257874010722	0.798856935540432	WDR11
EXOSC1	343.349350420214	0.299803421647999	0.116256536114181	0.00203781082453651	0.0264409607410203	EXOSC1
FANK1	36.6563210958301	0.150059392934387	0.201464532867914	0.146028705614648	0.351344269912081	FANK1
AC005871.2	6.63981258097785	-0.0672725284734633	0.217899859232287	0.412953724757022	NA	AC005871.2
ACADSB	153.463196766628	0.107834429944894	0.110110349174576	0.250436624617307	0.484238407745434	ACADSB
RBM20	4.83967321700996	0.017370749974981	0.205339439811989	0.842850321094542	NA	RBM20
XPNPEP1	1065.38463373863	0.0582096658125715	0.0758937858340853	0.409919091092122	0.637179944600983	XPNPEP1
DMBT1P1	0.765993418351284	0.0417535437676093	0.253863106308556	NA	NA	DMBT1P1
SLC18A2	28.4989892998182	-0.0630321442275334	0.151857422744585	0.559016478602346	0.753130586877683	SLC18A2
SHTN1	725.809735645439	0.0668911673104513	0.141558744058432	0.528995003768549	0.732365299980604	SHTN1
ATRNL1	5.24907658227421	0.0821297637128961	0.197040970100167	0.401811395293082	NA	ATRNL1
STK32C	260.219679427149	0.0484683942316104	0.150333576387164	0.652440484909118	0.817098499814956	STK32C
UROS	207.829007953641	0.229526575692565	0.108019544840998	0.0132066083228412	0.0834947624038335	UROS
BUB3	440.574612199044	-0.0132511666352512	0.0733354114492228	0.8468490017472	0.923592765366369	BUB3
YBX2P1	3.41733863910632	0.11362144198698	0.219463196433278	0.20741301529741	NA	YBX2P1
C10orf88	27.3766831934755	-0.14771746769355	0.161844122719157	0.178803414644895	0.395576206354989	C10orf88
EDRF1	3.77860020225842	-0.093108553538171	0.204975641346016	0.325129278078282	NA	EDRF1
TCERG1L	11.207433330473	0.247744569906188	0.218972063369711	0.0276148152787615	0.131425881554868	TCERG1L
ADD3-AS1	2.51747263293133	0.136059241225476	0.236465331575878	0.122624624462043	NA	ADD3-AS1
TRAF6P1	2.80871864528458	-0.0407186168148884	0.213201921412344	0.620331099879892	NA	TRAF6P1
AL683842.1	12.9973821964415	-0.0390387272187579	0.190724970917397	0.693271226765725	0.842608394996343	AL683842.1
RGS10	1006.45227670612	0.138988341467417	0.111089300359194	0.140800409632374	0.345352115848296	RGS10
NRG3	7.36339368645355	-0.181184306114904	0.191912613205365	0.0959050298618371	NA	NRG3
XRCC6P1	2.89690470301457	0.0804202300103424	0.220363189937056	0.332144301252021	NA	XRCC6P1
ADD3	2218.46424203909	0.0190755157637484	0.112544538107	0.841054853810637	0.920611273061363	ADD3
CPXM2	4.28725799361471	0.051888974888677	0.210056160850476	0.546809403322438	NA	CPXM2
GPR158	11.2654196999025	-0.0846969861020347	0.182668509747045	0.418011552523858	0.644836130116294	GPR158
PPIAP31	12.2169494673714	0.0551089258024523	0.161588804684994	0.609910148916303	0.789818138677789	PPIAP31
MMS19	299.127094265276	-0.0731488202687846	0.0889696312415044	0.36325567977324	0.598717353022191	MMS19
ENO4	8.23879458618719	-0.154059987286759	0.207614376316636	0.129956950640715	NA	ENO4
AL355500.1	6.41821177553099	-0.0917424921092147	0.210435067601188	0.314588946353091	NA	AL355500.1
NHLRC2	194.169696327505	-0.144138334655692	0.113353368768085	0.131569499804475	0.33085969715403	NHLRC2
RTKN2	653.63310827569	-0.0855076214850747	0.148191581433579	0.426922880851203	0.652051840045455	RTKN2
AL160290.2	2.03805918588569	0.190481373077044	0.282434065609377	0.0389072932340968	NA	AL160290.2
LINC00867	1.33725842927443	0.0210973447623936	0.22504868374459	0.757893458547316	NA	LINC00867
GSTO2	278.142420216978	0.00645579798420017	0.160063984850442	0.95222834114159	0.975200214831853	GSTO2
RN7SL825P	4.23207747104319	-0.0412673190481324	0.192594751364507	0.673594243745209	NA	RN7SL825P
MIR4482	13.9644105888358	-0.239011010878966	0.233726744754835	0.0293752660876901	0.136326348749634	MIR4482
LRRC27	47.9323799807348	0.267641870907494	0.139415409989277	0.0126633561014201	0.0813414896039326	LRRC27
PWWP2B	205.560885606626	0.124035825151678	0.131196578885349	0.230734536290295	0.461520737250758	PWWP2B
AL451069.2	3.49584722944395	0.104507529923003	0.234546551529644	0.194917007680895	NA	AL451069.2
TMEM26-AS1	63.4330883370543	0.175029123142277	0.187893333210786	0.108423033575986	0.29781482366527	TMEM26-AS1
AC022398.1	3.48303553038736	-0.0357532776849676	0.217770760318754	0.644245301113002	NA	AC022398.1
PSD	137.299669456879	-0.069274758699785	0.144478520290069	0.516859667343747	0.723292385075606	PSD
CUEDC2	481.48313182788	0.122569854836703	0.0932029544961605	0.141497470078332	0.345802980000269	CUEDC2
ACTR1A	1581.14623718044	0.0282963059072733	0.0863171233550362	0.718726854981173	0.855110325654767	ACTR1A
PLAU	14.892845502913	0.0657294013099837	0.195465954643017	0.500627647571604	0.709041356284934	PLAU
ANKRD1	4.48851844324903	-0.0235652364375273	0.209514088056971	0.779424612995204	NA	ANKRD1
AL365434.1	198.43440824007	0.313359778923623	0.215492020805199	0.0089240398148214	0.0654116019512208	AL365434.1
WASHC2A	460.266904145642	-0.0282773367827396	0.152029539943447	0.792841608232601	0.897997870791928	WASHC2A
AC024597.1	30.9009501151429	-0.0722341144734492	0.202488127305399	0.44122681228506	0.662398161528306	AC024597.1
AL133417.1	68.4464507511098	-0.0830279184752393	0.186136445362335	0.421141946505052	0.647651292720436	AL133417.1
AL157832.3	5.86008822829624	0.126105613521713	0.219059734402697	0.173942238139889	NA	AL157832.3
RPL21P16	120.708305826118	0.10366450160679	0.13098296764664	0.315786914840321	0.553693101278799	RPL21P16
PLPP4	1.21841500529085	0.00594186713803019	0.224198105816487	0.930635709004443	NA	PLPP4
OLAH	17.5090663480171	-0.90171734571996	0.70019052653546	0.000165687639463504	0.00564147245422649	OLAH
BAG3	1030.49806491707	0.10989176878809	0.156789248472776	0.312618216131674	0.55032273693036	BAG3
PRKG1	16.2073167881288	0.158744457863894	0.169925181174298	0.149660534274203	0.356584597312793	PRKG1
VCL	1602.20026200568	0.147749708048029	0.134477560990036	0.158388475198257	0.368109379540431	VCL
SUFU	241.883195909444	0.129973350350719	0.14367372970726	0.225345057451837	0.45483400829206	SUFU
NRAP	0.678245460091276	0.0537404184267407	0.249765423290718	0.32805480984403	NA	NRAP
MASTL	364.701075876277	0.111956035007881	0.168163517885635	0.303013935736872	0.54272475728673	MASTL
LRRC37A6P	4.95851577771869	0.0649466740228674	0.210931184003964	0.455595174248088	NA	LRRC37A6P
ANKRD26	99.3644588615369	-0.156453060673106	0.120896944077945	0.115286974201114	0.306567209880305	ANKRD26
RPL13AP5	10.8504196550481	-0.0715527457263926	0.167834308225932	0.506481231523102	0.714238945408002	RPL13AP5
SLIT1	32.9757958004298	0.0678822838696449	0.172146149735771	0.525429531008476	0.729719884754194	SLIT1
NET1	91.3277615229945	0.0999517867234632	0.159436462868601	0.358042742032184	0.594065969930355	NET1
ASB13	92.6636447696236	0.352513156834294	0.183719603762693	0.00324112797468889	0.0351517848628802	ASB13
GDI2	5518.97163305614	0.138150458201972	0.0958498144924854	0.104642243419051	0.291228398794521	GDI2
CEP55	15.4066893264323	0.0593157902447575	0.189826188234268	0.554329302294087	0.750140063673223	CEP55
FFAR4	5.88766935253397	0.062812250151285	0.221363544419729	0.424790371948714	NA	FFAR4
PDE6C	5.39538157636525	-0.877446718406866	0.782864107997306	0.000199448084849773	NA	PDE6C
FRA10AC1	66.9299877266231	-0.342780204155875	0.149969460482505	0.00214919050539842	0.027503408931403	FRA10AC1
CDNF	5.29201527306742	0.0927422587476108	0.202553652721987	0.333759537500424	NA	CDNF
HSPA14	107.675899844612	0.223889192119458	0.133138792387915	0.0325561294891148	0.144506010416664	HSPA14
CNNM2	127.719939831564	0.0276808069128893	0.119364642259899	0.778654429124572	0.889604700004357	CNNM2
PCGF6	32.6976447922295	-0.150721819780425	0.127447437007095	0.140164721314859	0.344242907379351	PCGF6
ATP5MD	237.294377610529	0.21429235120743	0.119542906256393	0.0300810996032897	0.138485979925468	ATP5MD
SLC35G1	24.3431255230898	-0.293289285654621	0.20019877598094	0.0127618603949039	0.0817363834286759	SLC35G1
PIPSL	72.4763590548336	0.122056782707928	0.102864452294338	0.173189406509677	0.387744031308431	PIPSL
NOC3L	100.42566723224	-0.159578440332131	0.135666288413456	0.129349100672779	0.327639862002477	NOC3L
TBC1D12	712.5249334003	-0.284067863651708	0.139120691244256	0.00816525457552611	0.0624055377108155	TBC1D12
TUBB8	1.21372231950667	-0.0566753937544891	0.257242015399203	0.267334013824767	NA	TUBB8
FAM35DP	13.3605649961967	0.119924878807379	0.200314665560284	0.231107683252564	0.461765548420056	FAM35DP
RCBTB2P1	3.98443345803132	0.0390646080726756	0.208918809440694	0.648858898849499	NA	RCBTB2P1
LIPM	5.68396913699201	0.466019341628018	0.528194300655416	0.00169609850788721	NA	LIPM
LIPN	1637.34946655402	-0.176386263644132	0.165580377051562	0.11151545996902	0.301187248631662	LIPN
MAP3K8	8881.1944237831	-0.0387531574074971	0.127965776843839	0.704235897835698	0.84827250516859	MAP3K8
RN7SL63P	40.5657467406259	0.208925480424198	0.21792428141218	0.0513865849173176	0.19000985963983	RN7SL63P
AL590068.2	9.47594209158538	0.167484136347162	0.264546293151343	0.0598346169280738	NA	AL590068.2
SMNDC1	488.095864607262	-0.0368188115719345	0.0843733726326932	0.633142069501017	0.804824666563169	SMNDC1
AL355512.1	89.6781548171335	0.024697037562686	0.126776581184046	0.807983502131228	0.904823632027847	AL355512.1
DUSP5	4798.95619898316	0.0507994293911902	0.141213933939885	0.63210485303629	0.804409530616576	DUSP5
MTPAP	197.108848850341	-0.118180887529901	0.116892440021556	0.224871787790159	0.454374802331146	MTPAP
SRGN	42497.4732074722	-0.0729360493118229	0.0981430575319578	0.400061145130935	0.630162666299598	SRGN
ANXA8	9.13861268265198	0.0703538963317912	0.221976836408979	0.377692673438946	NA	ANXA8
LCOR	2598.22657633126	-0.157913514282742	0.123257790323821	0.115823521607913	0.307062158466135	LCOR
KIF1BP	82.2612142725134	-0.138202595198128	0.118288324080362	0.158804844053876	0.36875353427307	KIF1BP
RPP30	137.779855520577	0.155215988082811	0.114457250825118	0.106534547046592	0.294560309220941	RPP30
NEBL	217.936876517079	-0.0706296427748487	0.221109130220207	0.379900601233993	0.613034047678391	NEBL
DOCK1	132.735276508636	-0.146337403285419	0.165567883666842	0.182906521226986	0.401442407411123	DOCK1
CFAP43	58.2374341103367	-0.233935571939467	0.17895481139625	0.0393529233047607	0.161671671579267	CFAP43
HSPA12A	28.2561113643006	-0.211614324813403	0.199525479635773	0.0554317331034373	0.199238345985082	HSPA12A
AC073389.1	6.15473266386241	-0.0409383440113808	0.191339466879855	0.678291450834832	NA	AC073389.1
SYNPO2L	10.8504291336629	0.115742372197057	0.221155043644093	0.197110531675259	0.419461598977956	SYNPO2L
SEC24C	905.529120877494	-0.201234321442361	0.0887176835128947	0.0120430368258059	0.0789437159050784	SEC24C
FUT11	313.47438138011	-0.0447955820693104	0.111713810561409	0.63613516945768	0.806469652603527	FUT11
CHCHD1	121.970595206336	0.227209047443241	0.132449762091334	0.0296843569633515	0.137375719070437	CHCHD1
ZSWIM8	561.776524541783	-0.0316595185769481	0.0998165662152572	0.718253527243648	0.854971507894502	ZSWIM8
NDST2	17.9967241598195	-0.175976510949286	0.168438100269908	0.112442621474335	0.302765302180843	NDST2
C10orf71	200.36308206806	0.144861070238175	0.197833846915267	0.162921343284775	0.374935888988854	C10orf71
AL138760.1	10.6913238162162	0.0379844609783675	0.205672283794754	0.667559871500371	0.827199629634942	AL138760.1
TIMM23	396.090708937132	0.0401416280097962	0.0765476432352112	0.572689572457302	0.763126721423188	TIMM23
AGAP7P	3.4961938151945	-0.0497211740304444	0.23945031236144	0.416706899478955	NA	AGAP7P
VPS26A	1064.24400798938	-0.253149082465745	0.0932229979246414	0.00234507468891775	0.0288666489356093	VPS26A
SUPV3L1	200.816417591226	0.126606711997543	0.0848769578911308	0.102147090649491	0.286943417953873	SUPV3L1
AL596223.1	5.96006401429971	0.156546560665522	0.254324591754385	0.0761903454874819	NA	AL596223.1
HKDC1	2.85384452859491	-0.020654817311702	0.219457505423188	0.780692662043121	NA	HKDC1
TSPAN15	4.39827321488498	-0.0343391820435475	0.217848195450638	0.656386032196606	NA	TSPAN15
ACBD5	435.067693874009	0.181843192119793	0.099725629279169	0.0379321232212859	0.157841964205445	ACBD5
KIF11	58.4703300498878	0.0253894450163553	0.157940062408404	0.813927845329137	0.908364872883756	KIF11
AIFM2	113.743568703005	-0.353313491998442	0.198322762823119	0.00369944996585907	0.0382026017388905	AIFM2
PPA1	598.320352012585	0.593969191747361	0.201805848213216	7.08858093039174e-06	0.000823581179149462	PPA1
TYSND1	87.4005018174183	0.170985644024485	0.120975809766161	0.085424178862219	0.2579861937764	TYSND1
AL161935.1	2.76175420746623	0.00729467218883079	0.227561386714853	0.910149819421923	NA	AL161935.1
NSMCE4A	132.749146899309	0.249922878215313	0.123140491366259	0.0129720039845741	0.0825632834097471	NSMCE4A
HPS6	180.802830731435	-0.36516066757242	0.139272066420613	0.000727102546828104	0.0141900842919889	HPS6
LDB1	756.919678619585	0.248831061598775	0.111676798399241	0.00859510966268072	0.0641726197757645	LDB1
PPRC1	568.000638391568	-0.278726438587889	0.164716476314235	0.0145202024856567	0.0885859428477764	PPRC1
NOLC1	652.545288566465	-0.135300647219943	0.154790456436769	0.214999799657539	0.442463508695861	NOLC1
ELOVL3	13.5470193889325	0.155262441685651	0.215220030515884	0.118409421057124	0.310923301576657	ELOVL3
GAPDHP21	8.68274328697943	-0.522659560222608	0.286477808240721	0.000329922020918583	NA	GAPDHP21
PITRM1	88.54111665325	0.0312108970614576	0.158841373260404	0.772371849739474	0.887118444949844	PITRM1
PGGT1BP2	11.0542051349458	-0.0201680712129188	0.178693771788179	0.84649450797038	0.923393821005173	PGGT1BP2
AL512662.2	4.27467905460502	-0.00144099247997469	0.223371970842057	0.983356271022038	NA	AL512662.2
SFTPD	3.20165682702586	-0.0763377066275865	0.224974304394895	0.333612583520429	NA	SFTPD
TMEM254-AS1	3.9148784836414	-0.37232026009337	0.427681942201148	0.00381134333025753	NA	TMEM254-AS1
TMEM254	132.003652132921	0.323771545065413	0.131569712265049	0.00197361195456966	0.0259073244185086	TMEM254
H2AFY2	29.9621527968948	0.376119908901483	0.218343638005727	0.00267872667919251	0.0312321609735077	H2AFY2
NPFFR1	10.4118179018875	0.146597278230718	0.215444537784298	0.134268215325237	NA	NPFFR1
MLLT10	498.589901171815	-0.117446682797637	0.102138593530453	0.187807655757661	0.40765526065392	MLLT10
EPC1	976.617939055425	-0.279653833729406	0.0888496538269969	0.000479974984652081	0.0109044059549173	EPC1
PSTK	19.8079663035417	0.028014433793568	0.154405807255042	0.794996267400405	0.898977679648114	PSTK
CABCOCO1	1.00564473682849	0.0345947488039322	0.242262550526016	0.523270799756193	NA	CABCOCO1
NUTM2D	3.8614398563848	0.145107965319761	0.223703144591677	0.125370223425771	NA	NUTM2D
AP3M1	508.220313921467	-0.051261003507162	0.0814869551993588	0.494147440412124	0.704291708625695	AP3M1
HERC4	778.706335644106	-0.180021428494353	0.0912180429518151	0.0280159493094547	0.132525445929903	HERC4
MXI1	269.060877167227	-0.00725868562256802	0.11328633688743	0.939416057221912	0.97100280549793	MXI1
ADK	772.729527726735	-0.261887891203735	0.154231834877321	0.0188946408081609	0.104058011436213	ADK
SLC16A12	8.7398259814739	0.0458475551047388	0.223483943590913	0.533951256074976	NA	SLC16A12
ANAPC16	678.105998399642	0.11720198590059	0.103550195653174	0.192994961587975	0.41396247226441	ANAPC16
DDIT4	9204.40436241157	-0.873648526738696	0.261490504370142	2.18984770952582e-07	7.43705972119729e-05	DDIT4
PRPF38AP2	4.83481457231095	-0.0712191892805006	0.212127926035872	0.413272045297925	NA	PRPF38AP2
HACD1	19.3512572698911	-0.136535993819055	0.18133195848503	0.204907065009966	0.428812213484268	HACD1
STAM-AS1	3.39302611130714	0.189640207490814	0.262409490023152	0.0467442413685065	NA	STAM-AS1
STAM	411.228885230503	0.050799655594559	0.136273895284127	0.628023511466852	0.801828745843306	STAM
TMEM236	9.16453793320696	-0.0765184736752055	0.207992008412091	0.398602470539223	NA	TMEM236
AL359878.2	15.778507266925	0.0293451145110784	0.16851851911197	0.783809704698848	0.892794912679737	AL359878.2
AL359878.1	29.3670405698803	-0.171993410459768	0.134516789470287	0.101130272204679	0.28479890349609	AL359878.1
GTPBP4	1106.14137681058	-0.133845718992259	0.112266987391109	0.15888372484019	0.368872030763948	GTPBP4
IDI2	5.04920697730864	0.0421638395166695	0.201078111218938	0.647861447854482	NA	IDI2
AGAP14P	4.28512001515617	-0.396722124167625	0.53293538960409	0.00240356811308584	NA	AGAP14P
STOX1	5.02763503927995	-0.00750264154437781	0.212505881623411	0.925841534537635	NA	STOX1
DDX50	341.77529744515	-0.214691456774903	0.0819063912918618	0.00426676227605881	0.0419728964851931	DDX50
CDH23	907.488419485976	0.109127847032823	0.108102254317856	0.239129670994463	0.471040705483476	CDH23
PPIF	12746.3557753394	-0.338895348257713	0.13769914224647	0.0015808819896719	0.0226187915642084	PPIF
ZCCHC24	73.4751429463704	-0.0321751733944675	0.148701746149754	0.764385885661225	0.881599708775943	ZCCHC24
NUTM2B-AS1	162.180752299974	-0.267274157138702	0.140203086138962	0.0130119092984106	0.0827377525959904	NUTM2B-AS1
WAPL	1974.42649418442	-0.291702812625374	0.117840836102494	0.00292165612640273	0.0328221674251096	WAPL
AL731569.1	4.26116061437153	0.0454983429102762	0.198973465388855	0.628497477356388	NA	AL731569.1
RPS3AP36	3.51812329628806	-0.12474463211171	0.226903962554832	0.161490359634908	NA	RPS3AP36
ALDH18A1	86.5915903756966	0.288888877022299	0.172610069387602	0.0124274463146587	0.080411102314438	ALDH18A1
ENTPD1	8.88925604056126	0.0251382072638066	0.194421312045142	0.793988984539361	NA	ENTPD1
LOXL4	64.1105624579933	-0.305318304818514	0.139541970474501	0.00459291706224846	0.0439151364664656	LOXL4
SORCS3	3.63801001305708	0.0736499466218396	0.203166418839012	0.430875994979145	NA	SORCS3
MCMBP	1589.13479723732	-0.0189695284978174	0.101118721509486	0.830401929868522	0.91533340150061	MCMBP
