NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GSE27786_LSK_VS_NKCELL_UP	200	160		
GSE27786_LSK_VS_NKTCELL_DN	198	157		
GSE27786_LSK_VS_NKTCELL_UP	200	157		
GSE27786_NEUTROPHIL_VS_MONO_MAC_DN	199	166		
GSE27786_NEUTROPHIL_VS_MONO_MAC_UP	199	164		
GSE27786_NKCELL_VS_ERYTHROBLAST_DN	200	132		
GSE27786_NKCELL_VS_ERYTHROBLAST_UP	200	177		
GSE27786_NKCELL_VS_MONO_MAC_DN	200	148		
GSE27786_NKCELL_VS_MONO_MAC_UP	200	176		
GSE27786_NKCELL_VS_NEUTROPHIL_DN	200	151		
GSE27786_NKCELL_VS_NEUTROPHIL_UP	200	172		
GSE27786_NKCELL_VS_NKTCELL_DN	199	152		
GSE27786_NKCELL_VS_NKTCELL_UP	200	183		
GSE27786_NKTCELL_VS_ERYTHROBLAST_DN	200	147		
GSE27786_NKTCELL_VS_ERYTHROBLAST_UP	199	175		
GSE27786_NKTCELL_VS_MONO_MAC_DN	200	155		
GSE27786_NKTCELL_VS_MONO_MAC_UP	200	172		
GSE27786_NKTCELL_VS_NEUTROPHIL_DN	200	158		
GSE27786_NKTCELL_VS_NEUTROPHIL_UP	200	160		
GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_DN	200	164		
GSE27859_CD11C_INT_F480_HI_MACROPHAGE_VS_CD11C_ING_F480_INT_DC_UP	178	154		
GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_DN	158	138		
GSE27859_DC_VS_CD11C_INT_F480_HI_MACROPHAGE_UP	200	173		
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_DN	200	178		
GSE27859_DC_VS_CD11C_INT_F480_INT_DC_UP	200	161		
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_DN	187	165		
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_HI_MACROPHAGE_UP	175	151		
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_DN	199	159		
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_UP	171	140		
GSE27859_MACROPHAGE_VS_DC_DN	196	130		
GSE27859_MACROPHAGE_VS_DC_UP	168	141		
GSE27896_HDAC6_KO_VS_WT_TREG_DN	165	129		
GSE27896_HDAC6_KO_VS_WT_TREG_UP	176	159		
GSE28130_ACTIVATED_VS_INDUCEED_TREG_DN	196	127		
GSE28130_ACTIVATED_VS_INDUCEED_TREG_UP	197	155		
GSE28237_EARLY_VS_LATE_GC_BCELL_DN	200	161		
GSE28237_EARLY_VS_LATE_GC_BCELL_UP	200	133		
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_DN	200	165		
GSE28237_FOLLICULAR_VS_EARLY_GC_BCELL_UP	200	161		
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_DN	200	177		
GSE28237_FOLLICULAR_VS_LATE_GC_BCELL_UP	199	148		
GSE2826_WT_VS_BTK_KO_BCELL_DN	200	158		
GSE2826_WT_VS_BTK_KO_BCELL_UP	200	168		
GSE2826_WT_VS_XID_BCELL_DN	200	154		
GSE2826_WT_VS_XID_BCELL_UP	200	173		
GSE2826_XID_VS_BTK_KO_BCELL_DN	200	158		
GSE2826_XID_VS_BTK_KO_BCELL_UP	200	159		
GSE28408_LY6G_POS_VS_NEG_DC_DN	200	169		
GSE28408_LY6G_POS_VS_NEG_DC_UP	197	167		
GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_DN	197	146		
GSE28449_WT_VS_LRF_KO_GERMINAL_CENTER_BCELL_UP	199	137		
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_DN	199	177		
GSE28726_ACT_CD4_TCELL_VS_ACT_NKTCELL_UP	200	180		
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_DN	200	179		
GSE28726_ACT_CD4_TCELL_VS_ACT_VA24NEG_NKTCELL_UP	200	171		
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_DN	200	156		
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_NKTCELL_UP	200	178		
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	197	154		
GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_UP	200	167		
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN	199	168		
GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_UP	200	166		
GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_DN	200	173		
GSE28726_NAIVE_VS_ACTIVATED_NKTCELL_UP	199	153		
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_DN	197	140		
GSE28726_NAIVE_VS_ACTIVATED_VA24NEG_NKTCELL_UP	200	165		
GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_DN	200	154		
GSE28737_BCL6_HET_VS_BCL6_KO_FOLLICULAR_BCELL_UP	200	169		
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN	200	172		
GSE28737_BCL6_HET_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	200	138		
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_DN	200	144		
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_BCL6_HET_UP	200	169		
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_DN	200	148		
GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP	199	170		
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_DN	200	168		
GSE28737_WT_VS_BCL6_HET_FOLLICULAR_BCELL_UP	200	156		
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_DN	200	167		
GSE28737_WT_VS_BCL6_HET_MARGINAL_ZONE_BCELL_UP	200	146		
GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN	200	167		
GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_UP	200	147		
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_DN	198	160		
GSE28737_WT_VS_BCL6_KO_MARGINAL_ZONE_BCELL_UP	199	127		
GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_DN	198	137		
GSE28783_ANTI_MIR33_VS_CTRL_ATHEROSCLEROSIS_MACROPHAGE_UP	199	132		
GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN	199	133		
GSE28783_ANTI_MIR33_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP	199	155		
GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_DN	199	157		
GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP	199	152		
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	200	172		
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	200	178		
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN	195	129		
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	200	182		
GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DN	200	136		
GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_UP	200	167		
GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_DN	200	158		
GSE29164_DAY3_VS_DAY7_CD8_TCELL_TREATED_MELANOMA_UP	200	162		
GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_DN	199	174		
GSE29164_DAY3_VS_DAY7_UNTREATED_MELANOMA_UP	196	154		
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_DN	200	174		
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	200	164		
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN	200	154		
GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_UP	200	181		
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN	200	166		
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_UP	200	172		
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_DN	200	149		
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY7_UP	200	171		
GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_DN	180	138		
GSE2935_UV_INACTIVATED_VS_LIVE_SENDAI_VIRUS_INF_MACROPHAGE_UP	171	137		
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_DN	184	89		
GSE29614_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_UP	190	101		
GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN	194	146		
GSE29614_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	188	98		
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_DN	187	119		
GSE29614_CTRL_VS_TIV_FLU_VACCINE_PBMC_2007_UP	190	96		
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_DN	191	145		
GSE29614_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_UP	187	85		
GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN	195	138		
GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_UP	191	155		
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN	191	101		
GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP	194	113		
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN	191	106		
GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP	192	138		
GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN	191	135		
GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_UP	189	113		
GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_DN	199	164		
GSE29617_CTRL_VS_DAY3_TIV_FLU_VACCINE_PBMC_2008_UP	196	156		
GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN	194	153		
GSE29617_CTRL_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	196	154		
GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_DN	198	167		
GSE29617_CTRL_VS_TIV_FLU_VACCINE_PBMC_2008_UP	191	147		
GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_DN	191	144		
GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP	189	150		
GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_DN	200	179		
GSE29618_BCELL_VS_MDC_DAY7_FLU_VACCINE_UP	193	168		
GSE29618_BCELL_VS_MDC_DN	200	174		
GSE29618_BCELL_VS_MDC_UP	194	172		
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN	200	177		
GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_UP	196	170		
GSE29618_BCELL_VS_MONOCYTE_DN	200	176		
GSE29618_BCELL_VS_MONOCYTE_UP	195	165		
GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN	198	176		
GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_UP	194	164		
GSE29618_BCELL_VS_PDC_DN	198	176		
GSE29618_BCELL_VS_PDC_UP	196	174		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_DN	198	164		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP	198	119		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_DN	196	133		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MDC_UP	197	165		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_DN	195	146		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_MONOCYTE_UP	198	156		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_DN	200	134		
GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_PDC_UP	198	158		
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_DN	200	160		
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	200	182		
GSE29618_MONOCYTE_VS_MDC_DN	200	165		
GSE29618_MONOCYTE_VS_MDC_UP	200	176		
GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_DN	199	171		
GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP	200	182		
GSE29618_MONOCYTE_VS_PDC_DN	197	172		
GSE29618_MONOCYTE_VS_PDC_UP	199	180		
GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN	200	178		
GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_UP	199	170		
GSE29618_PDC_VS_MDC_DN	200	178		
GSE29618_PDC_VS_MDC_UP	198	174		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_DN	196	157		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_BCELL_UP	196	137		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_DN	198	157		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MDC_UP	197	134		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_DN	199	163		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_MONOCYTE_UP	197	128		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_DN	200	183		
GSE29618_PRE_VS_DAY7_FLU_VACCINE_PDC_UP	199	115		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_DN	199	139		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_BCELL_UP	198	170		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_DN	196	152		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MDC_UP	198	136		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_DN	200	171		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_MONOCYTE_UP	197	145		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_DN	198	181		
GSE29618_PRE_VS_DAY7_POST_LAIV_FLU_VACCINE_PDC_UP	196	116		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_DN	196	156		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_BCELL_UP	197	115		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_DN	198	150		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MDC_UP	199	152		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN	199	161		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_UP	198	146		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_DN	200	166		
GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_PDC_UP	200	134		
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_DN	199	148		
GSE29949_CD8_NEG_DC_SPLEEN_VS_CD8_POS_DC_SPLEEN_UP	199	136		
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_DN	200	173		
GSE29949_CD8_NEG_DC_SPLEEN_VS_DC_BRAIN_UP	193	126		
GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN	196	147		
GSE29949_CD8_NEG_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP	198	163		
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_DN	194	134		
GSE29949_CD8_POS_DC_SPLEEN_VS_DC_BRAIN_UP	198	172		
GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_DN	199	161		
GSE29949_CD8_POS_DC_SPLEEN_VS_MONOCYTE_BONE_MARROW_UP	197	150		
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_DN	198	143		
GSE29949_DC_BRAIN_VS_MONOCYTE_BONE_MARROW_UP	199	169		
GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN	198	146		
GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_UP	195	144		
GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_DN	200	132		
GSE29949_MICROGLIA_BRAIN_VS_CD8_POS_DC_SPLEEN_UP	199	181		
GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_DN	200	184		
GSE29949_MICROGLIA_BRAIN_VS_MONOCYTE_BONE_MARROW_UP	199	143		
GSE29949_MICROGLIA_VS_DC_BRAIN_DN	199	142		
GSE29949_MICROGLIA_VS_DC_BRAIN_UP	199	168		
GSE30083_SP1_VS_SP2_THYMOCYTE_DN	200	145		
GSE30083_SP1_VS_SP2_THYMOCYTE_UP	200	144		
GSE30083_SP1_VS_SP3_THYMOCYTE_DN	200	167		
GSE30083_SP1_VS_SP3_THYMOCYTE_UP	199	161		
GSE30083_SP1_VS_SP4_THYMOCYTE_DN	200	179		
GSE30083_SP1_VS_SP4_THYMOCYTE_UP	200	158		
GSE30083_SP2_VS_SP3_THYMOCYTE_DN	200	142		
GSE30083_SP2_VS_SP3_THYMOCYTE_UP	199	145		
GSE30083_SP2_VS_SP4_THYMOCYTE_DN	200	171		
GSE30083_SP2_VS_SP4_THYMOCYTE_UP	200	150		
GSE30083_SP3_VS_SP4_THYMOCYTE_DN	200	174		
GSE30083_SP3_VS_SP4_THYMOCYTE_UP	200	137		
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN	198	152		
GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_UP	199	158		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	200	164		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_UP	200	169		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_DN	200	167		
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP	200	162		
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_DN	200	167		
GSE3039_ALPHAALPHA_VS_ALPHABETA_CD8_TCELL_UP	200	168		
GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_DN	200	170		
GSE3039_ALPHABETA_CD8_TCELL_VS_B1_BCELL_UP	200	169		
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_DN	200	167		
GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP	199	167		
GSE3039_B2_VS_B1_BCELL_DN	200	161		
GSE3039_B2_VS_B1_BCELL_UP	199	172		
GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_DN	200	152		
GSE3039_CD4_TCELL_VS_ALPHAALPHA_CD8_TCELL_UP	200	177		
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_DN	200	170		
GSE3039_CD4_TCELL_VS_ALPHABETA_CD8_TCELL_UP	200	158		
GSE3039_CD4_TCELL_VS_B1_BCELL_DN	200	156		
GSE3039_CD4_TCELL_VS_B1_BCELL_UP	200	163		
GSE3039_CD4_TCELL_VS_B2_BCELL_DN	200	162		
GSE3039_CD4_TCELL_VS_B2_BCELL_UP	200	165		
GSE3039_CD4_TCELL_VS_NKT_CELL_DN	200	179		
GSE3039_CD4_TCELL_VS_NKT_CELL_UP	200	170		
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_DN	200	162		
GSE3039_NKT_CELL_VS_ALPHAALPHA_CD8_TCELL_UP	200	171		
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_DN	200	170		
GSE3039_NKT_CELL_VS_ALPHABETA_CD8_TCELL_UP	200	168		
GSE3039_NKT_CELL_VS_B1_BCELL_DN	200	167		
GSE3039_NKT_CELL_VS_B1_BCELL_UP	199	160		
GSE3039_NKT_CELL_VS_B2_BCELL_DN	200	155		
GSE3039_NKT_CELL_VS_B2_BCELL_UP	200	170		
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN	200	179		
GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP	200	169		
GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_DN	200	169		
GSE30962_ACUTE_VS_CHRONIC_LCMV_SECONDARY_INF_CD8_TCELL_UP	200	164		
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_DN	200	161		
GSE30962_PRIMARY_VS_SECONDARY_ACUTE_LCMV_INF_CD8_TCELL_UP	200	162		
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_DN	200	144		
GSE30962_PRIMARY_VS_SECONDARY_CHRONIC_LCMV_INF_CD8_TCELL_UP	198	175		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_DN	193	131		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_HET_UP	195	145		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_DN	200	143		
GSE30971_2H_VS_4H_LPS_STIM_MACROPHAGE_WBP7_KO_UP	200	156		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_DN	199	170		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_2H_UP	195	172		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_DN	199	177		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_HET_4H_UP	200	159		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_DN	199	168		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_2H_UP	196	173		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_DN	196	154		
GSE30971_CTRL_VS_LPS_STIM_MACROPHAGE_WBP7_KO_4H_UP	196	174		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_DN	198	173		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP	200	170		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_DN	197	162		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_4H_LPS_STIM_UP	199	167		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_DN	199	173		
GSE30971_WBP7_HET_VS_KO_MACROPHAGE_UP	200	161		
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_DN	199	162		
GSE31082_CD4_VS_CD8_SP_THYMOCYTE_UP	200	177		
GSE31082_DN_VS_CD4_SP_THYMOCYTE_DN	200	171		
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	200	169		
GSE31082_DN_VS_CD8_SP_THYMOCYTE_DN	200	167		
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	200	171		
GSE31082_DN_VS_DP_THYMOCYTE_DN	200	174		
GSE31082_DN_VS_DP_THYMOCYTE_UP	200	173		
GSE31082_DP_VS_CD4_SP_THYMOCYTE_DN	199	168		
GSE31082_DP_VS_CD4_SP_THYMOCYTE_UP	199	162		
GSE31082_DP_VS_CD8_SP_THYMOCYTE_DN	200	173		
GSE31082_DP_VS_CD8_SP_THYMOCYTE_UP	200	168		
GSE31622_WT_VS_KLF3_KO_BCELL_DN	200	156		
GSE31622_WT_VS_KLF3_KO_BCELL_UP	200	149		
GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_DN	200	173		
GSE32034_LY6C_HIGH_VS_LOW_MONOCYTE_UP	200	153		
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_DN	200	162		
GSE32034_LY6C_HIGH_VS_LOW_ROSIGLIZATONE_TREATED_MONOCYTE_UP	200	168		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_DN	199	165		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_HIGH_MONOCYTE_UP	200	145		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN	198	152		
GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_UP	193	114		
GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_DN	200	137		
GSE3203_HEALTHY_VS_INFLUENZA_INFECTED_LN_BCELL_UP	200	159		
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_DN	200	170		
GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP	200	150		
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_DN	200	155		
GSE3203_UNTREATED_VS_IFNB_TREATED_LN_BCELL_UP	200	153		
GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_DN	200	136		
GSE3203_WT_VS_IFNAR1_KO_INFLUENZA_INFECTED_LN_BCELL_UP	200	137		
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_DN	200	159		
GSE32128_INOS_DEPENDENT_VS_INOS_INDEPENDENT_ACTIVATED_TCELL_UP	200	178		
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN	200	165		
GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_UP	200	167		
GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_DN	200	168		
GSE32164_RESTING_DIFFERENTIATED_VS_ALTERNATIVELY_ACT_M2_MACROPHAGE_UP	200	153		
GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_DN	200	165		
GSE32164_RESTING_DIFFERENTIATED_VS_CMYC_INHIBITED_MACROPHAGE_UP	200	163		
GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_DN	154	120		
GSE32255_UNSTIM_VS_4H_LPS_STIM_DC_UP	186	165		
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	173	153		
GSE32255_WT_UNSTIM_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP	175	158		
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	156	117		
GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_UP	155	122		
