NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GSE24210_TCONV_VS_TREG_UP	GSE24210_TCONV_VS_TREG_UP		151	-0.19973327	-1.0817802	0.28870293	0.54942054	1.0	3037	tags=28%, list=21%, signal=36%	
GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_UP	GSE17721_POLYIC_VS_GARDIQUIMOD_16H_BMDC_UP		164	-0.24582247	-1.0809085	0.3187251	0.5509363	1.0	2627	tags=27%, list=18%, signal=33%	
GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_EFF_MEMORY_VS_CENT_MEMORY_CD4_TCELL_UP		146	-0.2133794	-1.0807183	0.28541225	0.5509493	1.0	2219	tags=21%, list=16%, signal=24%	
GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP	GSE21360_TERTIARY_VS_QUATERNARY_MEMORY_CD8_TCELL_UP		160	-0.21113034	-1.0806144	0.29713115	0.5507335	1.0	2257	tags=24%, list=16%, signal=29%	
GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	GSE15330_HSC_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN		171	-0.22057958	-1.0805596	0.33544305	0.5504372	1.0	2344	tags=25%, list=17%, signal=30%	
GSE17721_CTRL_VS_LPS_2H_BMDC_UP	GSE17721_CTRL_VS_LPS_2H_BMDC_UP		158	-0.23858114	-1.0803522	0.32868525	0.5504713	1.0	3928	tags=42%, list=28%, signal=58%	
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP	GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP		163	-0.25955644	-1.0802107	0.37724552	0.55036485	1.0	2541	tags=28%, list=18%, signal=33%	
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP	GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP		163	-0.24925739	-1.0802026	0.3934741	0.54996395	1.0	1557	tags=20%, list=11%, signal=22%	
GSE34006_WT_VS_A2AR_KO_TREG_UP	GSE34006_WT_VS_A2AR_KO_TREG_UP		151	-0.22319323	-1.0801079	0.31237322	0.5497795	1.0	3180	tags=30%, list=22%, signal=38%	
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP	GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_12H_UP		176	-0.23971468	-1.0797943	0.33939394	0.5500456	1.0	3458	tags=32%, list=24%, signal=42%	
GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN	GSE13484_12H_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_DN		155	-0.26790363	-1.079583	0.35031846	0.55010754	1.0	2336	tags=28%, list=16%, signal=34%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN		143	-0.20824403	-1.0794419	0.28959277	0.55001384	1.0	1754	tags=17%, list=12%, signal=19%	
GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	GSE10240_CTRL_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP		151	-0.2086419	-1.0793684	0.29017857	0.5497562	1.0	2761	tags=26%, list=19%, signal=32%	
GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN	GSE46242_CTRL_VS_EGR2_DELETED_ANERGIC_TH1_CD4_TCELL_DN		166	-0.25051856	-1.0792401	0.33333334	0.5496573	1.0	2201	tags=23%, list=15%, signal=27%	
GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN	GSE5589_LPS_VS_LPS_AND_IL10_STIM_IL6_KO_MACROPHAGE_45MIN_DN		167	-0.22289412	-1.079024	0.2969697	0.54969954	1.0	2108	tags=23%, list=15%, signal=27%	
GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY3_UP		165	-0.21121342	-1.0785931	0.29801324	0.55025405	1.0	2488	tags=25%, list=18%, signal=30%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_1H_BMDC_DN		164	-0.23475061	-1.0783238	0.35670102	0.55047333	1.0	2491	tags=23%, list=18%, signal=28%	
GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP	GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_UP		130	-0.22679827	-1.078299	0.33069307	0.55011725	1.0	1722	tags=19%, list=12%, signal=22%	
GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN	GSE2770_IL12_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_DN		129	-0.2234036	-1.0779858	0.3264887	0.5503767	1.0	2614	tags=26%, list=18%, signal=32%	
GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_DN	GSE27859_MACROPHAGE_VS_CD11C_INT_F480_INT_DC_DN		159	-0.22000675	-1.0779743	0.32765958	0.5499871	1.0	3169	tags=31%, list=22%, signal=40%	
GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN	GSE6674_ANTI_IGM_VS_ANTI_IGM_AND_CPG_STIM_BCELL_DN		169	-0.263588	-1.0777022	0.35049504	0.5501818	1.0	2778	tags=34%, list=20%, signal=42%	
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP	GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP		180	-0.28153428	-1.0774401	0.3859649	0.5503421	1.0	2344	tags=28%, list=17%, signal=34%	
GSE27291_0H_VS_6H_STIM_GAMMADELTA_TCELL_UP	GSE27291_0H_VS_6H_STIM_GAMMADELTA_TCELL_UP		138	-0.20980296	-1.0766546	0.31013918	0.55167735	1.0	3633	tags=34%, list=26%, signal=45%	
GSE27786_LSK_VS_NKTCELL_UP	GSE27786_LSK_VS_NKTCELL_UP		157	-0.21173722	-1.0763638	0.30785564	0.5519408	1.0	3841	tags=35%, list=27%, signal=47%	
GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP	GSE22432_MULTIPOTENT_VS_COMMON_DC_PROGENITOR_UNTREATED_UP		172	-0.2755847	-1.0760498	0.37804878	0.5522298	1.0	2563	tags=33%, list=18%, signal=39%	
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN	GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_DN		183	-0.22962879	-1.0752715	0.33693695	0.55354154	1.0	2802	tags=29%, list=20%, signal=36%	
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B2_BCELL_UP		162	-0.22791225	-1.075021	0.34008098	0.55365956	1.0	3406	tags=32%, list=24%, signal=42%	
GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN	GSE4984_UNTREATED_VS_VEHICLE_CTRL_TREATED_DC_DN		130	-0.22366242	-1.0749806	0.31914893	0.5533105	1.0	2541	tags=25%, list=18%, signal=31%	
GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN	GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN		171	-0.21724378	-1.0736196	0.32459676	0.55587924	1.0	1738	tags=20%, list=12%, signal=23%	
GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_3DAY_STIMULATED_IRF4HIGH_SORTED_BCELL_UP		166	-0.22523999	-1.0735233	0.32388663	0.5557053	1.0	2535	tags=25%, list=18%, signal=30%	
GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP	GSE3720_LPS_VS_PMA_STIM_VD1_GAMMADELTA_TCELL_UP		105	-0.22315465	-1.073138	0.3340336	0.5561396	1.0	2884	tags=28%, list=20%, signal=34%	
GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP	GSE24574_NAIVE_VS_TCONV_CD4_TCELL_UP		165	-0.22865342	-1.0731337	0.33194155	0.5557314	1.0	2143	tags=22%, list=15%, signal=26%	
GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_UP	GSE16522_MEMORY_VS_NAIVE_ANTI_CD3CD28_STIM_CD8_TCELL_UP		171	-0.21626377	-1.0723865	0.33264887	0.55696917	1.0	2728	tags=28%, list=19%, signal=34%	
GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN	GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN		165	-0.24920139	-1.0723302	0.34545454	0.5566866	1.0	2735	tags=30%, list=19%, signal=37%	
GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP	GSE6674_PL2_3_VS_ANTI_IGM_AND_CPG_STIM_BCELL_UP		161	-0.24341978	-1.0719914	0.36639675	0.5570385	1.0	1672	tags=19%, list=12%, signal=22%	
GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_DN		148	-0.23348731	-1.0719353	0.31237322	0.55674034	1.0	2099	tags=24%, list=15%, signal=27%	
GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP	GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP		175	-0.25918898	-1.0718123	0.3884462	0.5565901	1.0	2459	tags=26%, list=17%, signal=31%	
GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_UP	GSE17721_POLYIC_VS_PAM3CSK4_6H_BMDC_UP		163	-0.21809843	-1.071633	0.34024897	0.55659235	1.0	2632	tags=26%, list=19%, signal=31%	
GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_DN	GSE11864_UNTREATED_VS_CSF1_IFNG_IN_MAC_DN		166	-0.24714483	-1.0712805	0.36960986	0.55693823	1.0	2747	tags=30%, list=19%, signal=37%	
GSE10325_BCELL_VS_MYELOID_DN	GSE10325_BCELL_VS_MYELOID_DN		175	-0.3066769	-1.0710193	0.38132295	0.557108	1.0	1963	tags=27%, list=14%, signal=31%	
GSE14308_TH1_VS_INDUCED_TREG_DN	GSE14308_TH1_VS_INDUCED_TREG_DN		158	-0.2107821	-1.0710055	0.3313492	0.5567245	1.0	2652	tags=25%, list=19%, signal=31%	
GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP	GSE26928_NAIVE_VS_EFF_MEMORY_CD4_TCELL_UP		149	-0.22181973	-1.0708351	0.3326316	0.5567122	1.0	2464	tags=25%, list=17%, signal=30%	
GSE30083_SP3_VS_SP4_THYMOCYTE_DN	GSE30083_SP3_VS_SP4_THYMOCYTE_DN		174	-0.22802266	-1.0707862	0.3207547	0.556404	1.0	3195	tags=30%, list=22%, signal=39%	
GSE1460_DP_VS_CD4_THYMOCYTE_UP	GSE1460_DP_VS_CD4_THYMOCYTE_UP		167	-0.20462137	-1.0696552	0.3347548	0.55852985	1.0	3080	tags=26%, list=22%, signal=33%	
GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP	GSE42088_UNINF_VS_LEISHMANIA_INF_DC_24H_UP		181	-0.29397878	-1.069373	0.38076922	0.5587486	1.0	3837	tags=41%, list=27%, signal=55%	
GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN	GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN		173	-0.22647148	-1.0690061	0.33199194	0.5591449	1.0	2516	tags=26%, list=18%, signal=31%	
GSE27786_LIN_NEG_VS_ERYTHROBLAST_UP	GSE27786_LIN_NEG_VS_ERYTHROBLAST_UP		172	-0.214551	-1.0689174	0.35119048	0.55891496	1.0	2710	tags=28%, list=19%, signal=35%	
GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP	GSE17721_PAM3CSK4_VS_CPG_24H_BMDC_UP		159	-0.21096648	-1.0688756	0.3244898	0.5585936	1.0	3310	tags=33%, list=23%, signal=42%	
GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN	GSE1925_CTRL_VS_24H_IFNG_STIM_IFNG_PRIMED_MACROPHAGE_DN		174	-0.21619631	-1.0685704	0.3473054	0.5588943	1.0	2807	tags=31%, list=20%, signal=38%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN	GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_DN		156	-0.21711595	-1.06833	0.34710744	0.55900973	1.0	3203	tags=33%, list=23%, signal=42%	
GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_DN	GSE18281_MEDULLARY_THYMOCYTE_VS_WHOLE_MEDULLA_THYMUS_DN		150	-0.24701558	-1.0675787	0.36477986	0.5602531	1.0	2558	tags=27%, list=18%, signal=32%	
GSE7852_THYMUS_VS_FAT_TCONV_UP	GSE7852_THYMUS_VS_FAT_TCONV_UP		161	-0.20075765	-1.0674515	0.31111112	0.5601213	1.0	2437	tags=23%, list=17%, signal=27%	
GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP	GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP		166	-0.22269535	-1.0673833	0.32321042	0.5598664	1.0	2074	tags=21%, list=15%, signal=24%	
GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP	GSE36078_WT_VS_IL1R_KO_LUNG_DC_AFTER_AD5_T425A_HEXON_INF_UP		172	-0.19859286	-1.067257	0.33050847	0.55974567	1.0	3243	tags=31%, list=23%, signal=39%	
GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN	GSE2128_C57BL6_VS_NOD_THYMOCYTE_MIMETOPE_NEGATIVE_SELECTION_DN		169	-0.2513171	-1.0670078	0.36291912	0.5598965	1.0	1970	tags=25%, list=14%, signal=29%	
GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN	GSE29164_UNTREATED_VS_CD8_TCELL_TREATED_MELANOMA_DAY3_DN		166	-0.22281608	-1.0667844	0.34016395	0.5599768	1.0	2447	tags=25%, list=17%, signal=30%	
GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP	GSE4590_PRE_BCELL_VS_VPREB_POS_LARGE_PRE_BCELL_UP		124	-0.24705952	-1.0656939	0.36129034	0.5620071	1.0	2205	tags=24%, list=16%, signal=28%	
GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN	GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN		134	-0.24095634	-1.0656648	0.34422657	0.56167	1.0	3424	tags=34%, list=24%, signal=44%	
GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN	GSE3920_IFNA_VS_IFNG_TREATED_FIBROBLAST_DN		163	-0.22489284	-1.0656631	0.32478634	0.5612619	1.0	1530	tags=18%, list=11%, signal=20%	
GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_UP	GSE17721_PAM3CSK4_VS_GADIQUIMOD_0.5H_BMDC_UP		146	-0.20729582	-1.0650535	0.3227848	0.56221145	1.0	2579	tags=27%, list=18%, signal=33%	
GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN	GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN		169	-0.25834942	-1.0648906	0.375969	0.56216866	1.0	2528	tags=29%, list=18%, signal=35%	
GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN	GSE34156_TLR1_TLR2_LIGAND_VS_NOD2_AND_TLR1_TLR2_LIGAND_6H_TREATED_MONOCYTE_DN		114	-0.25427246	-1.0648131	0.37182447	0.5619303	1.0	1504	tags=18%, list=11%, signal=20%	
GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_UP	GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_UP		177	-0.21861725	-1.064787	0.3326226	0.56156415	1.0	2198	tags=23%, list=15%, signal=27%	
GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN		164	-0.20326467	-1.0647004	0.33125	0.5613584	1.0	2778	tags=27%, list=20%, signal=33%	
GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN	GSE22313_HEALTHY_VS_SLE_MOUSE_CD4_TCELL_DN		170	-0.22186807	-1.0646979	0.329718	0.56095356	1.0	3637	tags=36%, list=26%, signal=48%	
GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_UP	GSE37319_WT_VS_RC3H1_KO_CD44LOW_CD8_TCELL_UP		113	-0.2279623	-1.0645773	0.34633029	0.5608091	1.0	1804	tags=17%, list=13%, signal=19%	
GSE6269_FLU_VS_E_COLI_INF_PBMC_UP	GSE6269_FLU_VS_E_COLI_INF_PBMC_UP		143	-0.37751362	-1.0638237	0.44930416	0.5620598	1.0	2956	tags=39%, list=21%, signal=49%	
GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN	GSE39556_UNTREATED_VS_3H_POLYIC_INJ_MOUSE_CD8A_DC_DN		170	-0.22666676	-1.0637765	0.33846155	0.5617537	1.0	1787	tags=20%, list=13%, signal=23%	
GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN	GSE29618_PDC_VS_MDC_DAY7_FLU_VACCINE_DN		178	-0.27374315	-1.0633608	0.3754717	0.5622997	1.0	2488	tags=29%, list=18%, signal=34%	
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP	GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP		163	-0.21443439	-1.0631756	0.33402923	0.5622859	1.0	2247	tags=21%, list=16%, signal=24%	
GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_DN	GSE17721_CPG_VS_GARDIQUIMOD_24H_BMDC_DN		158	-0.20077917	-1.0625546	0.31847134	0.5632658	1.0	2785	tags=28%, list=20%, signal=34%	
GSE9037_WT_VS_IRAK4_KO_BMDM_DN	GSE9037_WT_VS_IRAK4_KO_BMDM_DN		139	-0.22259577	-1.0625421	0.3512304	0.5628864	1.0	3293	tags=30%, list=23%, signal=39%	
GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP	GSE8621_UNSTIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP		155	-0.20926526	-1.0624919	0.33403805	0.56259155	1.0	2339	tags=23%, list=16%, signal=27%	
GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP	GSE19825_IL2RALOW_VS_IL2RAHIGH_DAY3_EFF_CD8_TCELL_UP		174	-0.2335465	-1.0623869	0.34705883	0.56243104	1.0	3174	tags=34%, list=22%, signal=43%	
GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP	GSE13547_CTRL_VS_ANTI_IGM_STIM_BCELL_12H_UP		156	-0.24786508	-1.0622633	0.37739873	0.56230867	1.0	3571	tags=34%, list=25%, signal=45%	
GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP	GSE22229_RENAL_TRANSPLANT_IMMUNOSUPP_THERAPY_VS_HEALTHY_PBMC_UP		171	-0.21200207	-1.0621241	0.33551198	0.56221855	1.0	2242	tags=22%, list=16%, signal=26%	
GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_DN	GSE26890_CXCR1_NEG_VS_POS_EFFECTOR_CD8_TCELL_DN		160	-0.23675251	-1.062077	0.37181997	0.5619085	1.0	2639	tags=27%, list=19%, signal=33%	
GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_UP	GSE20727_CTRL_VS_DNFB_ALLERGEN_TREATED_DC_UP		165	-0.20799145	-1.0620717	0.3394309	0.5615137	1.0	2785	tags=27%, list=20%, signal=34%	
GSE6875_WT_VS_FOXP3_KO_TREG_DN	GSE6875_WT_VS_FOXP3_KO_TREG_DN		161	-0.20048696	-1.0609623	0.3114754	0.56352866	1.0	2449	tags=23%, list=17%, signal=27%	
GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN	GSE3039_ALPHAALPHA_CD8_TCELL_VS_B1_BCELL_DN		164	-0.22036506	-1.0607675	0.31304348	0.56357974	1.0	1883	tags=18%, list=13%, signal=21%	
GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN	GSE19772_CTRL_VS_HCMV_INF_MONOCYTES_AND_PI3K_INHIBITION_DN		149	-0.2097189	-1.0607483	0.32666665	0.56320924	1.0	1794	tags=19%, list=13%, signal=21%	
GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_DN	GSE17721_CTRL_VS_GARDIQUIMOD_0.5H_BMDC_DN		154	-0.20609695	-1.0605528	0.36382535	0.5632652	1.0	2278	tags=21%, list=16%, signal=25%	
GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_DN	GSE27241_WT_VS_RORGT_KO_TH17_POLARIZED_CD4_TCELL_TREATED_WITH_DIGOXIN_DN		139	-0.22786184	-1.0603952	0.3305785	0.56319976	1.0	2414	tags=24%, list=17%, signal=28%	
GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_UP	GSE21670_STAT3_KO_VS_WT_CD4_TCELL_TGFB_IL6_TREATED_UP		168	-0.23394793	-1.0601461	0.37550202	0.5633203	1.0	2756	tags=28%, list=19%, signal=34%	
GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	GSE40274_CTRL_VS_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP		144	-0.23259218	-1.0601394	0.36798337	0.56292343	1.0	1338	tags=18%, list=9%, signal=20%	
GSE3982_NEUTROPHIL_VS_BASOPHIL_DN	GSE3982_NEUTROPHIL_VS_BASOPHIL_DN		172	-0.24684748	-1.0601039	0.36016098	0.562594	1.0	2349	tags=28%, list=17%, signal=33%	
GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN	GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_DN		130	-0.22045662	-1.0598446	0.33811477	0.5627643	1.0	1467	tags=16%, list=10%, signal=18%	
GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_DN	GSE18203_CTRL_VS_INTRATUMORAL_CPG_INJ_MC38_TUMOR_DN		164	-0.2295082	-1.0596153	0.3809524	0.56289846	1.0	4133	tags=43%, list=29%, signal=60%	
GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_UP	GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_UP		170	-0.2182332	-1.0591816	0.3478261	0.56344604	1.0	3644	tags=36%, list=26%, signal=48%	
GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP	GSE5589_UNSTIM_VS_45MIN_LPS_AND_IL6_STIM_MACROPHAGE_UP		176	-0.21761864	-1.0590488	0.36090225	0.5633094	1.0	2154	tags=22%, list=15%, signal=25%	
GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP	GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP		166	-0.22413579	-1.0586554	0.37195122	0.5638081	1.0	1818	tags=19%, list=13%, signal=22%	
GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN	GSE7509_DC_VS_MONOCYTE_WITH_FCGRIIB_STIM_DN		167	-0.35289404	-1.0585729	0.40688258	0.56358886	1.0	2329	tags=36%, list=16%, signal=42%	
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN	GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN		156	-0.1997334	-1.058528	0.34666666	0.5632763	1.0	1841	tags=19%, list=13%, signal=21%	
GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP	GSE9960_HEALTHY_VS_GRAM_POS_SEPSIS_PBMC_UP		154	-0.26944956	-1.0580403	0.39278558	0.56391984	1.0	3996	tags=44%, list=28%, signal=61%	
GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP	GSE37416_CTRL_VS_6H_F_TULARENSIS_LVS_NEUTROPHIL_UP		171	-0.25424072	-1.058005	0.37346938	0.5636016	1.0	3769	tags=36%, list=27%, signal=48%	
GSE30083_SP1_VS_SP4_THYMOCYTE_DN	GSE30083_SP1_VS_SP4_THYMOCYTE_DN		179	-0.22144565	-1.057228	0.33552632	0.5649947	1.0	3016	tags=30%, list=21%, signal=38%	
GSE14000_4H_VS_16H_LPS_DC_UP	GSE14000_4H_VS_16H_LPS_DC_UP		168	-0.24563147	-1.05699	0.3752345	0.56513107	1.0	2350	tags=27%, list=17%, signal=32%	
GSE42724_B1_BCELL_VS_PLASMABLAST_UP	GSE42724_B1_BCELL_VS_PLASMABLAST_UP		163	-0.22278132	-1.0567884	0.3410042	0.56514555	1.0	2322	tags=26%, list=16%, signal=30%	
GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN	GSE26030_TH1_VS_TH17_DAY15_POST_POLARIZATION_DN		171	-0.24636325	-1.0561335	0.38142294	0.5661858	1.0	2974	tags=30%, list=21%, signal=38%	
GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN	GSE24634_TREG_VS_TCONV_POST_DAY10_IL4_CONVERSION_DN		173	-0.25025555	-1.0561099	0.36452243	0.56585	1.0	1811	tags=24%, list=13%, signal=27%	
GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP	GSE17721_ALL_VS_24H_PAM3CSK4_BMDC_UP		167	-0.24827771	-1.0559027	0.40697673	0.5659458	1.0	1928	tags=23%, list=14%, signal=26%	
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP	GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_UP		169	-0.26828912	-1.0559003	0.3908046	0.56554806	1.0	2729	tags=30%, list=19%, signal=36%	
GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP	GSE15930_STIM_VS_STIM_AND_IL12_24H_CD8_T_CELL_UP		158	-0.22077519	-1.0545968	0.3565737	0.5680356	1.0	2541	tags=26%, list=18%, signal=31%	
